# Real gene-to-phenotype (HPO term) annotations, restricted to genes curated in
# knowledge/real/gene_disease.tsv.
#
# Source: HPO gene-to-phenotype annotations (genes_to_phenotype.txt), downloaded
#   from https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/genes_to_phenotype.txt
# Version: 2026-06-23 (HPO's own release date, read from phenotype.hpoa's '#version:' line)
# Licence: CC BY 4.0 (Human Phenotype Ontology Consortium). The HPO content and its logical relationships may not be altered; cite the HPO project.
# Retrieved: 2026-08-28
# Generator: tools/build_knowledge/build.py (uv run python -m tools.build_knowledge.build)
#
# Restriction and size: the full source file has 332599 rows across many more genes than are curated anywhere in this pipeline. Restricted here to the 3994 gene symbols in knowledge/real/gene_disease.tsv: 3634 of them have HPO annotations (275046 matching source rows, collapsed to 221789 unique (gene, HPO term) pairs below). 360 genes from gene_disease.tsv have ZERO rows here -- this may be a real absence of curated phenotype annotation, or gene-symbol drift between sources; this generator does not attempt to tell the two apart. Unmatched sample: ABCC4, ACADL, ACOX2, ACTL6A, ADAMTS9, AGPAT3, AGTR2, ALG10, ANKZF1, AQP1, ARF3, ARHGAP35, ARHGEF28, ARHGEF6, ARL14EP, ARPP21, ATE1, ATG12, ATP13A3, AVPR1A, ... (340 more).
#
# One row per (gene_symbol, hpo_id): the source has one row per (gene, HPO term, DISEASE), since the same phenotype can be annotated via several diseases with different evidence. Collapsed here by preferring a row that carries real frequency data over one recorded as '-', tie-broken deterministically on disease_id -- never averaged or otherwise invented.
#
# TWO QUALIFIERS, TWO COLUMNS (ADR 0021). This table previously wrote HPO's frequency vocabulary into a column named association_strength, which src/mva/phenotype/hpo.py validates as curated clinical validity; the file was unloadable as a result. Frequency and validity are different scientific claims and now have separate columns:
#
# hpo_frequency is HPO's OWN phenotype-FREQUENCY vocabulary (how often the phenotype occurs among cases of the linked disease), carried through VERBATIM. Real HPO frequency terms (quoted from hp.obo):
#   HP:0040280 Obligate       "Always present, i.e. in 100% of the cases."
#   HP:0040281 Very frequent  "Present in 80% to 99% of the cases."
#   HP:0040282 Frequent       "Present in 30% to 79% of the cases."
#   HP:0040283 Occasional     "Present in 5% to 29% of the cases."
#   HP:0040284 Very rare      "Present in 1% to 4% of the cases."
# A row may instead carry a raw fraction ('n/m' cases) or a percentage recorded directly in the source. An EMPTY cell means the source recorded '-' (frequency not stated) -- unmeasured, not "never occurs" (GP-14). HP:0040285 (Excluded, 0% -- i.e. NOT part of the disease) is a NEGATED annotation, not an association: such rows are dropped here rather than rendered with an empty frequency, which would be indistinguishable from 'not stated'. 0 source rows were dropped for this reason (HPO's own genes_to_phenotype.txt build already excludes negated annotations, so this count is expected to be 0 -- it is measured, not assumed).
#
# association_strength is curated gene-disease CLINICAL VALIDITY -- how confident an expert panel is that variation in this gene causes disease at all -- and does NOT come from HPO, which records no such judgement. It is the STRONGEST classification found for the gene across knowledge/real/gene_disease.tsv's two sources (ClinGen Gene-Disease Validity and EBI Gene2Phenotype/DDG2P), carried in those sources' own vocabulary, case-folded so ClinGen's 'Definitive' and DDG2P's 'definitive' are one token: definitive, strong, moderate, limited, disputed, refuted, no known disease relationship (strongest first). This mirrors how knowledge/disease/mva_panel.tsv sources its evidence_tier column.
# association_strength_source names WHICH panel supplied that classification. It is a separate column from `source` (always HPO) on purpose: the gene->term annotation and the validity call come from different bodies, and one provenance field covering both would attribute an expert-panel judgement to HPO (GP-31).
# GRANULARITY, STATED: ClinGen and DDG2P curate the (gene, DISEASE) pair; this column reduces to the GENE. A gene curated definitive for one disease and limited for another reads 'definitive' on every row, including the phenotypes annotated via the weaker disease. Joining each HPO annotation to the curation for its own disease was measured and reaches only 75379 of 275046 candidate source rows (27%): HPO annotates against OMIM and ORPHA, ClinGen against MONDO, and no crosswalk between them exists in the downloaded resources. See ADR 0021.
# An EMPTY association_strength means NO curation source classifies the gene -- absent, never a default (GP-14). 0 of 221789 rows (0 genes) are in that state in this build: (none).
#
# src/mva/phenotype/hpo.py reads this file directly: STRENGTH_WEIGHTS carries the vocabulary above, parse_hpo_frequency carries hpo_frequency, and an absent strength is weighted at the explicitly named UNCURATED_ASSOCIATION_WEIGHT rather than at 0.0 (which erases a real annotation) or 1.0 (which invents curation).
gene_symbol	hpo_id	label	association_strength	association_strength_source	hpo_frequency	source	version
PSMD12	HP:0000337	Broad forehead	definitive	ClinGen	2/2	HPO	2026-06-23
PSMD12	HP:0000347	Micrognathia	definitive	ClinGen	2/4	HPO	2026-06-23
PSMD12	HP:0000358	Posteriorly rotated ears	definitive	ClinGen	4/5	HPO	2026-06-23
PSMD12	HP:0000362	Otosclerosis	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PSMD12	HP:0000365	Hearing impairment	definitive	ClinGen	2/4	HPO	2026-06-23
PSMD12	HP:0000369	Low-set ears	definitive	ClinGen	5/5	HPO	2026-06-23
PSMD12	HP:0000403	Recurrent otitis media	definitive	ClinGen	1/1	HPO	2026-06-23
PSMD12	HP:0000431	Wide nasal bridge	definitive	ClinGen	1/1	HPO	2026-06-23
PSMD12	HP:0000448	Prominent nose	definitive	ClinGen	1/3	HPO	2026-06-23
PSMD12	HP:0000470	Short neck	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PSMD12	HP:0000475	Broad neck	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PSMD12	HP:0000486	Strabismus	definitive	ClinGen	2/4	HPO	2026-06-23
PSMD12	HP:0000490	Deeply set eye	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PSMD12	HP:0000494	Downslanted palpebral fissures	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PSMD12	HP:0000508	Ptosis	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PSMD12	HP:0000545	Myopia	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PSMD12	HP:0000574	Thick eyebrow	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PSMD12	HP:0000582	Upslanted palpebral fissure	definitive	ClinGen	3/6	HPO	2026-06-23
PSMD12	HP:0000639	Nystagmus	definitive	ClinGen	1/3	HPO	2026-06-23
PSMD12	HP:0000664	Synophrys	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PSMD12	HP:0000677	Oligodontia	definitive	ClinGen	1/6	HPO	2026-06-23
PSMD12	HP:0000678	Dental crowding	definitive	ClinGen	1/6	HPO	2026-06-23
PSMD12	HP:0000689	Dental malocclusion	definitive	ClinGen	1/6	HPO	2026-06-23
PSMD12	HP:0000692	Tooth malposition	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PSMD12	HP:0000708	Atypical behavior	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PSMD12	HP:0000712	Emotional lability	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PSMD12	HP:0000718	Aggressive behavior	definitive	ClinGen	1/1	HPO	2026-06-23
PSMD12	HP:0000729	Autistic behavior	definitive	ClinGen	3/4	HPO	2026-06-23
PSMD12	HP:0000737	Irritability	definitive	ClinGen	1/1	HPO	2026-06-23
PSMD12	HP:0000738	Hallucinations	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PSMD12	HP:0000739	Anxiety	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PSMD12	HP:0000741	Apathy	definitive	ClinGen	2/2	HPO	2026-06-23
PSMD12	HP:0000750	Delayed speech and language development	definitive	ClinGen	5/6	HPO	2026-06-23
PSMD12	HP:0000824	Decreased response to growth hormone stimulation test	definitive	ClinGen		HPO	2026-06-23
PSMD12	HP:0000869	Secondary amenorrhea	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PSMD12	HP:0000956	Acanthosis nigricans	definitive	ClinGen	1/6	HPO	2026-06-23
PSMD12	HP:0000960	Sacral dimple	definitive	ClinGen	1/3	HPO	2026-06-23
PSMD12	HP:0001061	Acne	definitive	ClinGen	3/3	HPO	2026-06-23
PSMD12	HP:0001065	Striae distensae	definitive	ClinGen	1/1	HPO	2026-06-23
PSMD12	HP:0001156	Brachydactyly	definitive	ClinGen	3/3	HPO	2026-06-23
PSMD12	HP:0001182	Tapered finger	definitive	ClinGen	1/6	HPO	2026-06-23
PSMD12	HP:0001249	Intellectual disability	definitive	ClinGen	4/4	HPO	2026-06-23
PSMD12	HP:0001250	Seizure	definitive	ClinGen	3/10	HPO	2026-06-23
PSMD12	HP:0001252	Hypotonia	definitive	ClinGen	3/4	HPO	2026-06-23
PSMD12	HP:0001256	Mild intellectual disability	definitive	ClinGen	5/5	HPO	2026-06-23
PSMD12	HP:0001263	Global developmental delay	definitive	ClinGen	7/7	HPO	2026-06-23
PSMD12	HP:0001270	Motor delay	definitive	ClinGen	2/4	HPO	2026-06-23
PSMD12	HP:0001397	Hepatic steatosis	definitive	ClinGen	1/1	HPO	2026-06-23
PSMD12	HP:0001511	Intrauterine growth retardation	definitive	ClinGen	1/1	HPO	2026-06-23
PSMD12	HP:0001513	Obesity	definitive	ClinGen	4/4	HPO	2026-06-23
PSMD12	HP:0001518	Small for gestational age	definitive	ClinGen	2/2	HPO	2026-06-23
PSMD12	HP:0001531	Failure to thrive in infancy	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PSMD12	HP:0001629	Ventricular septal defect	definitive	ClinGen	1/6	HPO	2026-06-23
PSMD12	HP:0001631	Atrial septal defect	definitive	ClinGen	1/4	HPO	2026-06-23
PSMD12	HP:0001642	Pulmonic stenosis	definitive	ClinGen	HP:0040284	HPO	2026-06-23
PSMD12	HP:0001643	Patent ductus arteriosus	definitive	ClinGen	2/4	HPO	2026-06-23
PSMD12	HP:0001657	Prolonged QT interval	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PSMD12	HP:0001660	Truncus arteriosus	definitive	ClinGen	1/4	HPO	2026-06-23
PSMD12	HP:0001761	Pes cavus	definitive	ClinGen	1/1	HPO	2026-06-23
PSMD12	HP:0001763	Pes planus	definitive	ClinGen	2/2	HPO	2026-06-23
PSMD12	HP:0001956	Truncal obesity	definitive	ClinGen	HP:0040281	HPO	2026-06-23
PSMD12	HP:0002007	Frontal bossing	definitive	ClinGen	1/1	HPO	2026-06-23
PSMD12	HP:0002342	Moderate intellectual disability	definitive	ClinGen	1/1	HPO	2026-06-23
PSMD12	HP:0002414	Spina bifida	definitive	ClinGen	1/6	HPO	2026-06-23
PSMD12	HP:0002643	Neonatal respiratory distress	definitive	ClinGen	1/6	HPO	2026-06-23
PSMD12	HP:0002650	Scoliosis	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PSMD12	HP:0002751	Kyphoscoliosis	definitive	ClinGen	2/2	HPO	2026-06-23
PSMD12	HP:0002783	Recurrent lower respiratory tract infections	definitive	ClinGen	1/3	HPO	2026-06-23
PSMD12	HP:0002857	Genu valgum	definitive	ClinGen	2/2	HPO	2026-06-23
PSMD12	HP:0002967	Cubitus valgus	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PSMD12	HP:0003019	Abnormality of the wrist	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PSMD12	HP:0003028	Abnormality of the ankle	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PSMD12	HP:0003577	Congenital onset	definitive	ClinGen	4/6	HPO	2026-06-23
PSMD12	HP:0003623	Neonatal onset	definitive	ClinGen	1/2	HPO	2026-06-23
PSMD12	HP:0004322	Short stature	definitive	ClinGen	2/6	HPO	2026-06-23
PSMD12	HP:0004691	2-3 toe syndactyly	definitive	ClinGen	3/6	HPO	2026-06-23
PSMD12	HP:0004736	Crossed fused renal ectopia	definitive	ClinGen	1/4	HPO	2026-06-23
PSMD12	HP:0005616	Accelerated skeletal maturation	definitive	ClinGen	1/1	HPO	2026-06-23
PSMD12	HP:0006386	Hypoplastic distal radial epiphyses	definitive	ClinGen	1/1	HPO	2026-06-23
PSMD12	HP:0008551	Microtia	definitive	ClinGen	1/1	HPO	2026-06-23
PSMD12	HP:0008607	Progressive conductive hearing impairment	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PSMD12	HP:0008935	Generalized neonatal hypotonia	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PSMD12	HP:0009765	Low hanging columella	definitive	ClinGen	1/6	HPO	2026-06-23
PSMD12	HP:0009777	Absent thumb	definitive	ClinGen	1/4	HPO	2026-06-23
PSMD12	HP:0009778	Short thumb	definitive	ClinGen	1/4	HPO	2026-06-23
PSMD12	HP:0009797	Cholesteatoma	definitive	ClinGen	1/6	HPO	2026-06-23
PSMD12	HP:0009824	Upper limb undergrowth	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PSMD12	HP:0010794	Impaired visuospatial constructive cognition	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PSMD12	HP:0010809	Broad uvula	definitive	ClinGen	1/6	HPO	2026-06-23
PSMD12	HP:0011304	Broad thumb	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PSMD12	HP:0011344	Severe global developmental delay	definitive	ClinGen	1/1	HPO	2026-06-23
PSMD12	HP:0011463	Childhood onset	definitive	ClinGen	1/4	HPO	2026-06-23
PSMD12	HP:0011648	Patent ductus arteriosus after birth at term	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PSMD12	HP:0011800	Midface retrusion	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PSMD12	HP:0011968	Feeding difficulties	definitive	ClinGen	3/5	HPO	2026-06-23
PSMD12	HP:0012226	Ovarian teratoma	definitive	ClinGen	1/1	HPO	2026-06-23
PSMD12	HP:0012683	Pineal cyst	definitive	ClinGen	1/3	HPO	2026-06-23
PSMD12	HP:0020045	Esodeviation	definitive	ClinGen	1/1	HPO	2026-06-23
PSMD12	HP:0025502	Overweight	definitive	ClinGen	1/1	HPO	2026-06-23
PSMD12	HP:0030148	Heart murmur	definitive	ClinGen	1/6	HPO	2026-06-23
PSMD12	HP:0033757	Pancreatic steatosis	definitive	ClinGen	1/1	HPO	2026-06-23
PSMD12	HP:0045025	Narrow palpebral fissure	definitive	ClinGen	1/6	HPO	2026-06-23
PSMD12	HP:0100704	Cerebral visual impairment	definitive	ClinGen	1/3	HPO	2026-06-23
PSMD12	HP:0200053	Hemihypotrophy of lower limb	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PSMD12	HP:6000503	4-5 toe cutaneous syndactyly	definitive	ClinGen	3/6	HPO	2026-06-23
PSMD12	HP:6001189	Onychoheterotopia	definitive	ClinGen	1/6	HPO	2026-06-23
PSPH	HP:0000007	Autosomal recessive inheritance	definitive	DDG2P		HPO	2026-06-23
PSPH	HP:0000047	Hypospadias	definitive	DDG2P	HP:0040283	HPO	2026-06-23
PSPH	HP:0000154	Wide mouth	definitive	DDG2P	HP:0040283	HPO	2026-06-23
PSPH	HP:0000252	Microcephaly	definitive	DDG2P	1/7	HPO	2026-06-23
PSPH	HP:0000293	Full cheeks	definitive	DDG2P	HP:0040283	HPO	2026-06-23
PSPH	HP:0000337	Broad forehead	definitive	DDG2P	HP:0040283	HPO	2026-06-23
PSPH	HP:0000341	Narrow forehead	definitive	DDG2P	HP:0040283	HPO	2026-06-23
PSPH	HP:0000347	Micrognathia	definitive	DDG2P	HP:0040283	HPO	2026-06-23
PSPH	HP:0001249	Intellectual disability	definitive	DDG2P	7/7	HPO	2026-06-23
PSPH	HP:0001250	Seizure	definitive	DDG2P	7/7	HPO	2026-06-23
PSPH	HP:0001263	Global developmental delay	definitive	DDG2P	1/1	HPO	2026-06-23
PSPH	HP:0001276	Hypertonia	definitive	DDG2P	HP:0040283	HPO	2026-06-23
PSPH	HP:0001511	Intrauterine growth retardation	definitive	DDG2P	1/1	HPO	2026-06-23
PSPH	HP:0001999	Abnormal facial shape	definitive	DDG2P	HP:0040283	HPO	2026-06-23
PSPH	HP:0002020	Gastroesophageal reflux	definitive	DDG2P	HP:0040283	HPO	2026-06-23
PSPH	HP:0002059	Cerebral atrophy	definitive	DDG2P	1/1	HPO	2026-06-23
PSPH	HP:0002069	Bilateral tonic-clonic seizure	definitive	DDG2P	HP:0040283	HPO	2026-06-23
PSPH	HP:0002342	Moderate intellectual disability	definitive	DDG2P	HP:0040282	HPO	2026-06-23
PSPH	HP:0003593	Infantile onset	definitive	DDG2P		HPO	2026-06-23
PSPH	HP:0008897	Postnatal growth retardation	definitive	DDG2P	1/1	HPO	2026-06-23
PSPH	HP:0011968	Feeding difficulties	definitive	DDG2P	HP:0040282	HPO	2026-06-23
PSPH	HP:0012279	Hyposerinemia	definitive	DDG2P	1/1	HPO	2026-06-23
PSPH	HP:0100540	Palpebral edema	definitive	DDG2P	HP:0040283	HPO	2026-06-23
PSPH	HP:0100633	Esophagitis	definitive	DDG2P	HP:0040283	HPO	2026-06-23
PTCD3	HP:0000007	Autosomal recessive inheritance	limited	ClinGen		HPO	2026-06-23
PTCD3	HP:0000365	Hearing impairment	limited	ClinGen	1/1	HPO	2026-06-23
PTCD3	HP:0000639	Nystagmus	limited	ClinGen	1/1	HPO	2026-06-23
PTCD3	HP:0000648	Optic atrophy	limited	ClinGen	1/1	HPO	2026-06-23
PTCD3	HP:0001336	Myoclonus	limited	ClinGen	1/1	HPO	2026-06-23
PTCD3	HP:0001510	Growth delay	limited	ClinGen	1/1	HPO	2026-06-23
PTCD3	HP:0001511	Intrauterine growth retardation	limited	ClinGen	1/1	HPO	2026-06-23
PTCD3	HP:0001518	Small for gestational age	limited	ClinGen	1/1	HPO	2026-06-23
PTCD3	HP:0002059	Cerebral atrophy	limited	ClinGen	1/1	HPO	2026-06-23
PTCD3	HP:0002063	Rigidity	limited	ClinGen	1/1	HPO	2026-06-23
PTCD3	HP:0002376	Developmental regression	limited	ClinGen	1/1	HPO	2026-06-23
PTCD3	HP:0002643	Neonatal respiratory distress	limited	ClinGen	1/1	HPO	2026-06-23
PTCD3	HP:0002878	Respiratory failure	limited	ClinGen	1/1	HPO	2026-06-23
PTCD3	HP:0003510	Severe short stature	limited	ClinGen	1/1	HPO	2026-06-23
PTCD3	HP:0011410	Caesarean section	limited	ClinGen	1/1	HPO	2026-06-23
PTCD3	HP:0011923	Decreased activity of mitochondrial complex I	limited	ClinGen	1/1	HPO	2026-06-23
PTCD3	HP:0011951	Aspiration pneumonia	limited	ClinGen	1/1	HPO	2026-06-23
PTCD3	HP:0012692	Focal T2 hyperintense thalamic lesion	limited	ClinGen	1/1	HPO	2026-06-23
PTCD3	HP:0040288	Nasogastric tube feeding	limited	ClinGen	1/1	HPO	2026-06-23
PTCH1	HP:0000006	Autosomal dominant inheritance	definitive	ClinGen		HPO	2026-06-23
PTCH1	HP:0000028	Cryptorchidism	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000044	Hypogonadotropic hypogonadism	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000062	Ambiguous genitalia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000098	Tall stature	definitive	ClinGen	HP:0040281	HPO	2026-06-23
PTCH1	HP:0000104	Renal agenesis	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000119	Abnormality of the genitourinary system	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000160	Narrow mouth	definitive	ClinGen	HP:0040281	HPO	2026-06-23
PTCH1	HP:0000161	Median cleft upper lip	definitive	ClinGen	3/12	HPO	2026-06-23
PTCH1	HP:0000175	Cleft palate	definitive	ClinGen	1/4	HPO	2026-06-23
PTCH1	HP:0000193	Bifid uvula	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000202	Orofacial cleft	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000204	Cleft upper lip	definitive	ClinGen		HPO	2026-06-23
PTCH1	HP:0000218	High palate	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000238	Hydrocephalus	definitive	ClinGen	1/8	HPO	2026-06-23
PTCH1	HP:0000242	Parietal bossing	definitive	ClinGen		HPO	2026-06-23
PTCH1	HP:0000243	Trigonocephaly	definitive	ClinGen	HP:0040281	HPO	2026-06-23
PTCH1	HP:0000248	Brachycephaly	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000252	Microcephaly	definitive	ClinGen	3/4	HPO	2026-06-23
PTCH1	HP:0000256	Macrocephaly	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000267	Cranial asymmetry	definitive	ClinGen	1/4	HPO	2026-06-23
PTCH1	HP:0000280	Coarse facial features	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000283	Broad face	definitive	ClinGen		HPO	2026-06-23
PTCH1	HP:0000286	Epicanthus	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000303	Mandibular prognathia	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000316	Hypertelorism	definitive	ClinGen	1/4	HPO	2026-06-23
PTCH1	HP:0000322	Short philtrum	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000343	Long philtrum	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000369	Low-set ears	definitive	ClinGen	HP:0040281	HPO	2026-06-23
PTCH1	HP:0000400	Macrotia	definitive	ClinGen	3/4	HPO	2026-06-23
PTCH1	HP:0000407	Sensorineural hearing impairment	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000431	Wide nasal bridge	definitive	ClinGen	1/4	HPO	2026-06-23
PTCH1	HP:0000437	Depressed nasal tip	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000446	Narrow nasal bridge	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000453	Choanal atresia	definitive	ClinGen	HP:0040281	HPO	2026-06-23
PTCH1	HP:0000457	Depressed nasal ridge	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000463	Anteverted nares	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000464	Abnormality of the neck	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000470	Short neck	definitive	ClinGen	HP:0040281	HPO	2026-06-23
PTCH1	HP:0000478	Abnormality of the eye	definitive	ClinGen	HP:0040281	HPO	2026-06-23
PTCH1	HP:0000486	Strabismus	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000488	Retinopathy	definitive	ClinGen	HP:0040281	HPO	2026-06-23
PTCH1	HP:0000494	Downslanted palpebral fissures	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000501	Glaucoma	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000506	Telecanthus	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000518	Cataract	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000568	Microphthalmia	definitive	ClinGen	2/4	HPO	2026-06-23
PTCH1	HP:0000582	Upslanted palpebral fissure	definitive	ClinGen	4/12	HPO	2026-06-23
PTCH1	HP:0000586	Shallow orbits	definitive	ClinGen	1/4	HPO	2026-06-23
PTCH1	HP:0000601	Hypotelorism	definitive	ClinGen	5/12	HPO	2026-06-23
PTCH1	HP:0000612	Iris coloboma	definitive	ClinGen	1/4	HPO	2026-06-23
PTCH1	HP:0000664	Synophrys	definitive	ClinGen	1/4	HPO	2026-06-23
PTCH1	HP:0000670	Carious teeth	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000684	Delayed eruption of teeth	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000708	Atypical behavior	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000716	Depression	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000736	Short attention span	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000737	Irritability	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000739	Anxiety	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000741	Apathy	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000752	Hyperactivity	definitive	ClinGen	HP:0040281	HPO	2026-06-23
PTCH1	HP:0000766	Abnormal sternum morphology	definitive	ClinGen		HPO	2026-06-23
PTCH1	HP:0000767	Pectus excavatum	definitive	ClinGen	HP:0040281	HPO	2026-06-23
PTCH1	HP:0000772	Abnormal rib morphology	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000773	Short ribs	definitive	ClinGen		HPO	2026-06-23
PTCH1	HP:0000818	Abnormality of the endocrine system	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000821	Hypothyroidism	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000824	Decreased response to growth hormone stimulation test	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000826	Precocious puberty	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000830	Anterior hypopituitarism	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000863	Central diabetes insipidus	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000871	Panhypopituitarism	definitive	ClinGen	1/8	HPO	2026-06-23
PTCH1	HP:0000873	Diabetes insipidus	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000892	Bifid ribs	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000902	Rib fusion	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000907	Anterior rib cupping	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0000912	Sprengel anomaly	definitive	ClinGen		HPO	2026-06-23
PTCH1	HP:0000924	Abnormality of the skeletal system	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0000925	Abnormality of the vertebral column	definitive	ClinGen	HP:0040281	HPO	2026-06-23
PTCH1	HP:0000995	Melanocytic nevus	definitive	ClinGen	HP:0040281	HPO	2026-06-23
PTCH1	HP:0001028	Hemangioma	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0001056	Milia	definitive	ClinGen		HPO	2026-06-23
PTCH1	HP:0001144	Orbital cyst	definitive	ClinGen		HPO	2026-06-23
PTCH1	HP:0001156	Brachydactyly	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0001166	Arachnodactyly	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0001249	Intellectual disability	definitive	ClinGen	HP:0040283	HPO	2026-06-23
PTCH1	HP:0001250	Seizure	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0001252	Hypotonia	definitive	ClinGen	HP:0040281	HPO	2026-06-23
PTCH1	HP:0001254	Lethargy	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0001257	Spasticity	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0001263	Global developmental delay	definitive	ClinGen	7/12	HPO	2026-06-23
PTCH1	HP:0001270	Motor delay	definitive	ClinGen		HPO	2026-06-23
PTCH1	HP:0001273	Abnormal corpus callosum morphology	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0001274	Agenesis of corpus callosum	definitive	ClinGen	2/12	HPO	2026-06-23
PTCH1	HP:0001290	Generalized hypotonia	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0001328	Specific learning disability	definitive	ClinGen	HP:0040282	HPO	2026-06-23
PTCH1	HP:0001338	Partial agenesis of the corpus callosum	definitive	ClinGen	1/8	HPO	2026-06-23
